prompt_idx,prompt,model_seed,gamma,amplification,step_to_watermark,match_percent,perplexity,z_score,source_file
23,Explain the concept of artificial intelligence.,1,0.025,5,50,0.13385826771653545,9.307452201843262,7.857619006970998,prompts.txt
24,What are the main causes of economic inequality?,1,0.025,5,50,0.28846153846153844,9.345337867736816,17.209235628784377,prompts.txt
25,Describe the structure and function of DNA.,1,0.025,5,50,0.2992125984251969,12.83012580871582,19.79324281502821,prompts.txt
26,Write a poem about friendship.,1,0.025,5,50,0.609375,1.815948724746704,42.34716107700788,prompts.txt
27,Explain how the internet works.,1,0.025,5,50,0.4330708661417323,3.5369229316711426,29.455414469169767,prompts.txt
28,What are the benefits and drawbacks of remote work?,1,0.025,5,50,0.5748031496062992,2.066220283508301,39.685949161790234,prompts.txt
29,Describe the process of metamorphosis.,1,0.025,5,50,0.2734375,7.424505233764648,18.003204842899073,prompts.txt
30,Write a story about an alien visiting Earth.,1,0.025,5,50,0.6484375,3.629072904586792,45.177853662369365,prompts.txt
31,Explain the concept of sustainable development.,1,0.025,5,50,0.24,14.72367000579834,13.771021227237494,prompts.txt
32,What are the key elements of effective communication?,1,0.025,5,50,0.1796875,2.545147180557251,11.209542638031499,prompts.txt
33,Describe the formation of mountains.,1,0.025,5,50,0.3217391304347826,9.678179740905762,20.382217313351745,prompts.txt
34,Write a creative story about a detective solving a mystery.,1,0.025,5,50,0.6771653543307087,3.0450186729431152,47.07466866201613,prompts.txt
35,Explain how solar panels convert sunlight to electricity.,1,0.025,5,50,0.59375,4.33090353012085,41.21488404286328,prompts.txt
36,What are the main factors that influence climate?,1,0.025,5,50,0.1968503937007874,2.987593173980713,12.404523314802317,prompts.txt
37,Describe the human digestive system.,1,0.025,5,50,0.15789473684210525,7.557706832885742,9.08840966745012,prompts.txt
38,Write a story about a character overcoming their fears.,1,0.025,5,50,0.5039370078740157,3.707115888595581,34.57068181548,prompts.txt
39,Explain the concept of supply and demand in economics.,1,0.025,5,50,0.5,4.812685966491699,34.42122183799571,prompts.txt
40,What are the benefits of exercise for mental health?,1,0.025,5,50,0.2112676056338028,7.53408145904541,10.052965546915416,prompts.txt
41,Describe the process of photosynthesis in detail.,1,0.025,5,50,0.171875,10.442935943603516,10.6434041209592,prompts.txt
42,Write a poem about the changing seasons.,1,0.025,5,50,0.47244094488188976,2.227292776107788,32.29722966156434,prompts.txt
43,Explain how the human brain processes information.,1,0.025,5,50,0.4251968503937008,8.89299488067627,28.88705143069085,prompts.txt
44,What are the main challenges facing renewable energy adoption?,1,0.025,5,50,0.3046875,1.851460337638855,20.267758911188263,prompts.txt
45,Describe the life cycle of a star.,1,0.025,5,50,0.7890625,1.5089635848999023,55.36834696967073,prompts.txt
46,Write a story about a character discovering a hidden talent.,1,0.025,5,50,0.2755905511811024,13.796446800231934,18.088153699591466,prompts.txt
47,Explain the concept of democracy and its principles.,1,0.025,5,50,0.21568627450980393,9.09007453918457,12.335228748406546,prompts.txt
48,What are the environmental impacts of plastic pollution?,1,0.025,5,50,0.2421875,9.404473304748535,15.738650774609882,prompts.txt
49,Describe the process of cellular respiration.,1,0.025,5,50,0.1875,7.0566935539245605,11.775681155103797,prompts.txt
50,Write a creative story about a parallel universe.,1,0.025,5,50,0.7421875,2.1834394931793213,51.971515867236945,prompts.txt
51,Explain how antibiotics work to fight bacterial infections.,1,0.025,5,50,0.4140625,6.5670084953308105,28.193698150200433,prompts.txt
52,What are the key factors that contribute to happiness?,1,0.025,5,50,0.41732283464566927,3.0723652839660645,28.318688392211936,prompts.txt
53,Describe the structure of an atom.,1,0.025,5,50,0.3359375,4.4105658531188965,22.532312979477453,prompts.txt
54,Write a story about a character learning a valuable life lesson.,1,0.025,5,50,0.5590551181102362,4.452086925506592,38.549223084832406,prompts.txt
55,Explain the concept of renewable vs non-renewable resources.,1,0.025,5,50,0.21495327102803738,7.706732273101807,12.585380584520477,prompts.txt
56,What are the main causes of deforestation?,1,0.025,5,50,0.3828125,3.0998075008392334,25.92914408191124,prompts.txt
57,Describe the process of protein synthesis.,1,0.025,5,50,0.375,2.923745632171631,25.363005564838943,prompts.txt
58,Write a poem about hope and resilience.,1,0.025,5,50,0.3442622950819672,7.40873908996582,22.586827469027046,prompts.txt
59,Explain how the immune system protects the body.,1,0.025,5,50,0.28440366972477066,10.074529647827148,17.346707378656443,prompts.txt
60,What are the benefits of learning a second language?,1,0.025,5,50,0.2265625,6.5940446853637695,14.606373740465285,prompts.txt
61,Describe the formation of clouds and precipitation.,1,0.025,5,50,0.225,6.225438594818115,14.032928308912467,prompts.txt
62,Write a story about a character finding their true purpose.,1,0.025,5,50,0.3333333333333333,16.720199584960938,19.65014516812039,prompts.txt
63,Explain the concept of quantum mechanics in simple terms.,1,0.025,5,50,0.578125,5.38176155090332,40.08260700871869,prompts.txt
64,What are the benefits of meditation for health?,1,0.025,5,50,0.375,2.1130497455596924,25.363005564838943,prompts.txt
65,Describe the process of photosynthesis using light and chlorophyll.,1,0.025,5,50,0.46875,7.190890789031982,32.156667769706516,prompts.txt
66,Write a poem about the night sky.,1,0.025,5,50,0.2440944881889764,37.22578048706055,15.814701545675806,prompts.txt
67,Explain how the circulatory system works.,1,0.025,5,50,0.40625,11.274127006530762,27.627559633128136,prompts.txt
68,What are the effects of global warming on ecosystems?,1,0.025,5,50,0.4094488188976378,5.18703556060791,27.75032535373302,prompts.txt
69,Describe the rock cycle.,1,0.025,5,50,0.2992125984251969,5.369557857513428,19.79324281502821,prompts.txt
70,Write a creative story about a talking tree.,1,0.025,5,50,0.35714285714285715,2.9199957847595215,23.880195482108938,prompts.txt
71,Explain how blockchain technology works.,1,0.025,5,50,0.2524271844660194,8.838632583618164,14.783888383578693,prompts.txt
72,What are the advantages of teamwork?,1,0.025,5,50,0.59375,1.498299479484558,41.21488404286328,prompts.txt
73,Describe the process of fossil formation.,1,0.025,5,50,0.2727272727272727,18.402206420898438,14.884794575576432,prompts.txt
74,Write a story about a character lost in a dream world.,1,0.025,5,50,0.578125,2.158101797103882,40.08260700871869,prompts.txt
75,Explain the concept of probability in everyday life.,1,0.025,5,50,0.20202020202020202,10.189586639404297,11.281532975309085,prompts.txt
76,What are the benefits of eating fruits and vegetables?,1,0.025,5,50,0.2975206611570248,3.0069401264190674,19.200821351719085,prompts.txt
77,Describe how thunderstorms form.,1,0.025,5,50,0.39,22.650583267211914,23.37871045554272,prompts.txt
78,Write a poem about love.,1,0.025,5,50,0.40625,1.7454044818878174,27.627559633128136,prompts.txt
79,Explain how the nervous system controls the body.,1,0.025,5,50,0.2828282828282828,13.261180877685547,16.43144817088527,prompts.txt
80,What are the consequences of overfishing?,1,0.025,5,50,0.22549019607843138,10.832942962646484,12.96943074061254,prompts.txt
81,Describe the process of germination.,1,0.025,5,50,0.4609375,5.442770004272461,31.59052925263422,prompts.txt
82,Write a story about a secret door to another world.,1,0.025,5,50,0.6771653543307087,3.1627938747406006,47.07466866201613,prompts.txt
83,Explain the concept of machine learning.,1,0.025,5,50,0.21875,10.897263526916504,14.040235223392989,prompts.txt
84,What are the causes and effects of air pollution?,1,0.025,5,50,0.14285714285714285,8.503151893615723,7.473028425354333,prompts.txt
85,Describe how earthquakes occur.,1,0.025,5,50,0.1826086956521739,12.8566312789917,10.825719818446897,prompts.txt
86,Write a creative story about a forgotten city.,1,0.025,5,50,0.53125,2.121856927871704,36.6857759062849,prompts.txt
87,Explain how recycling helps the environment.,1,0.025,5,50,0.2358490566037736,11.903871536254883,13.904400948888812,prompts.txt
88,What are the benefits of physical fitness?,1,0.025,5,50,0.275,4.754480361938477,17.541160386140586,prompts.txt
89,Describe the water filtration process.,1,0.025,5,50,0.6875,2.5263054370880127,48.008546247730855,prompts.txt
90,Write a poem about courage.,1,0.025,5,50,0.2975206611570248,3.1927759647369385,19.200821351719085,prompts.txt
91,Explain the concept of gravity in simple terms.,1,0.025,5,50,0.6171875,2.923217535018921,42.91329959408018,prompts.txt
92,What are the effects of desertification?,1,0.025,5,50,0.359375,2.6839945316314697,24.230728530694346,prompts.txt
93,Describe the process of volcanic eruption.,1,0.025,5,50,0.25984251968503935,11.249791145324707,16.951427622633638,prompts.txt
94,Write a story about an unlikely friendship.,1,0.025,5,50,0.5669291338582677,1.6693968772888184,39.11758612331132,prompts.txt
95,Explain how renewable energy reduces carbon emissions.,1,0.025,5,50,0.14545454545454545,5.536177635192871,8.091838819320085,prompts.txt
96,What are the impacts of urbanization?,1,0.025,5,50,0.35772357723577236,5.653955459594727,23.635446998207723,prompts.txt
97,Describe the function of the respiratory system.,1,0.025,5,50,0.20588235294117646,10.661100387573242,11.701026756200555,prompts.txt
98,Write a creative story about a cursed object.,1,0.025,5,50,0.5,23.4544677734375,30.11856910824625,prompts.txt
99,Explain the importance of critical thinking.,1,0.025,5,50,0.297029702970297,12.618773460388184,17.510748159106384,prompts.txt
100,What are the pros and cons of space exploration?,1,0.025,5,50,0.23880597014925373,11.986572265625,11.209465821144537,prompts.txt
101,Write a story about a cat who discovers a secret passage in the house.,1,0.025,5,50,0.4921875,11.426746368408203,33.85508332092341,prompts.txt
102,Write a story about a child who finds a magical key.,1,0.025,5,50,0.626984126984127,3.761359930038452,43.28107114260365,prompts.txt
103,Write a story about a prince who saves a princess from a dragon.,1,0.025,5,50,0.3211009174311927,8.965442657470703,19.80070665415161,prompts.txt
104,Write a story about a girl who can talk to animals.,1,0.025,5,50,0.3838383838383838,14.023221969604492,22.868842165355506,prompts.txt
105,Write a story about a robot learning to feel emotions.,1,0.025,5,50,0.5,4.6179304122924805,34.42122183799571,prompts.txt
106,Write a story about a boy who travels to the center of the Earth.,1,0.025,5,50,0.3700787401574803,13.934552192687988,24.908510161338448,prompts.txt
107,Write a story about a character who wakes up in a parallel universe.,1,0.025,5,50,0.2578125,3.711514711380005,16.870927808754477,prompts.txt
108,Write a story about a detective solving a mystery in a futuristic city.,1,0.025,5,50,0.36893203883495146,18.323455810546875,22.35727837730097,prompts.txt
109,Write a story about an alien visiting Earth for the first time.,1,0.025,5,50,0.4881889763779528,12.522336959838867,33.43395573852217,prompts.txt
110,Write a story about a magical library that grants wishes.,1,0.025,5,50,0.3700787401574803,8.776997566223145,24.908510161338448,prompts.txt
111,Write a story about a secret door to another world.,1,0.025,5,50,0.6771653543307087,3.1627938747406006,47.07466866201613,prompts.txt
112,Write a story about a character discovering a hidden talent.,1,0.025,5,50,0.2755905511811024,13.796446800231934,18.088153699591466,prompts.txt
113,Write a story about a character overcoming their fears.,1,0.025,5,50,0.5039370078740157,3.707115888595581,34.57068181548,prompts.txt
114,Write a story about a character finding their true purpose.,1,0.025,5,50,0.3333333333333333,16.720199584960938,19.65014516812039,prompts.txt
115,Write a story about a cursed object that changes lives.,1,0.025,5,50,0.578125,1.6361823081970215,40.08260700871869,prompts.txt
116,Write a story about an unlikely friendship between two very different beings.,1,0.025,5,50,0.3828125,1.4537878036499023,25.92914408191124,prompts.txt
117,Write a story about a talking tree in an enchanted forest.,1,0.025,5,50,0.47244094488188976,4.814994812011719,32.29722966156434,prompts.txt
118,Write a story about a forgotten city lost under the ocean.,1,0.025,5,50,0.5433070866141733,2.2403295040130615,37.41249700787458,prompts.txt
119,Write a story about a time traveler who accidentally changes history.,1,0.025,5,50,0.5511811023622047,3.0568366050720215,37.98086004635349,prompts.txt
120,Write a story about a dream that becomes reality.,1,0.025,5,50,0.5390625,3.7304067611694336,37.2519144233572,prompts.txt
121,Write a story about two characters meeting for the first time.,1,0.025,5,50,0.41732283464566927,3.259324312210083,28.318688392211936,prompts.txt
122,Write a story about a character learning a valuable life lesson.,1,0.025,5,50,0.5590551181102362,4.452086925506592,38.549223084832406,prompts.txt
123,Write a story about a hero who doesn’t want to be a hero.,1,0.025,5,50,0.29133858267716534,8.889179229736328,19.224879776549297,prompts.txt
124,Write a story about a thief who steals something magical.,1,0.025,5,50,0.36633663366336633,10.547163963317871,21.972085269706735,prompts.txt
125,Write a story about a kingdom where everyone can fly.,1,0.025,5,50,0.272,4.636146545410156,17.688037388773992,prompts.txt
126,Write a story about a witch who wants to be good.,1,0.025,5,50,0.6015625,1.6211148500442505,41.78102255993558,prompts.txt
127,Write a story about a knight who befriends a dragon.,1,0.025,5,50,0.6640625,3.7725391387939453,46.310130696513966,prompts.txt
128,Write a story about a musician whose songs control the weather.,1,0.025,5,50,0.34615384615384615,16.5555419921875,20.977681386912344,prompts.txt
129,Write a story about a painter whose art comes to life.,1,0.025,5,50,0.5078125,4.404513359069824,34.987360355068006,prompts.txt
130,Write a story about a scientist who accidentally creates life.,1,0.025,5,50,0.7109375,3.2344019412994385,49.70696179894775,prompts.txt
131,Write a story about a secret society hidden in plain sight.,1,0.025,5,50,0.5590551181102362,2.710233449935913,38.549223084832406,prompts.txt
132,Write a story about a city that only appears at night.,1,0.025,5,50,0.484375,3.539163827896118,33.288944803851116,prompts.txt
133,Write a story about a shapeshifter who loses control.,1,0.025,5,50,0.3838383838383838,12.112628936767578,22.868842165355506,prompts.txt
134,Write a story about a character who can stop time.,1,0.025,5,50,0.3469387755102041,15.385498046875,20.413337387006855,prompts.txt
135,Write a story about a person who wakes up with no memory.,1,0.025,5,50,0.5859375,3.1597776412963867,40.648745525790986,prompts.txt
136,Write a story about a magical carnival that appears once a century.,1,0.025,5,50,0.5634920634920635,3.1402664184570312,38.71615922248725,prompts.txt
137,Write a story about a lonely ghost searching for a friend.,1,0.025,5,50,0.7165354330708661,2.327557325363159,49.9164838544107,prompts.txt
138,Write a story about a mountain that moves once every hundred years.,1,0.025,5,50,0.5806451612903226,4.50846529006958,39.6310945586162,prompts.txt
139,Write a story about a ship that sails through the sky.,1,0.025,5,50,0.3700787401574803,2.327359437942505,24.908510161338448,prompts.txt
140,Write a story about a cursed mirror.,1,0.025,5,50,0.5511811023622047,1.9125995635986328,37.98086004635349,prompts.txt
141,Write a story about a prince who doesn’t want the throne.,1,0.025,5,50,0.75,1.8596091270446777,52.53765438430924,prompts.txt
142,Write a story about a magical garden hidden beneath the city.,1,0.025,5,50,0.5433070866141733,3.1427462100982666,37.41249700787458,prompts.txt
143,Write a story about a child who grows up with mythical creatures.,1,0.025,5,50,0.30708661417322836,8.029378890991211,20.36160585350713,prompts.txt
144,Write a story about a mysterious traveler who knows everyone’s secrets.,1,0.025,5,50,0.35185185185185186,10.481939315795898,21.756574363056206,prompts.txt
145,Write a story about a lighthouse keeper who guards more than ships.,1,0.025,5,50,0.5634920634920635,1.6679933071136475,38.71615922248725,prompts.txt
146,Write a story about a girl who inherits a haunted house.,1,0.025,5,50,0.30708661417322836,2.7809150218963623,20.36160585350713,prompts.txt
147,Write a story about a boy who becomes friends with the moon.,1,0.025,5,50,0.2677165354330709,10.762762069702148,17.519790661112552,prompts.txt
148,Write a story about a magical festival that grants one wish per person.,1,0.025,5,50,0.48031496062992124,4.43910551071167,32.86559270004326,prompts.txt
149,Write a story about a secret hidden in an ancient book.,1,0.025,5,50,0.3984375,2.7532403469085693,27.061421116055836,prompts.txt
150,Explain the concept of photosynthesis in simple terms.,1,0.025,5,50,0.14545454545454545,9.778101921081543,8.091838819320085,prompts.txt
151,Describe the process of photosynthesis in detail.,1,0.025,5,50,0.171875,10.442935943603516,10.6434041209592,prompts.txt
152,Describe the process of photosynthesis using light and chlorophyll.,1,0.025,5,50,0.46875,7.190890789031982,32.156667769706516,prompts.txt
153,Explain how the water cycle works.,1,0.025,5,50,0.16535433070866143,9.497904777526855,10.131071160886657,prompts.txt
154,Describe the formation of mountains.,1,0.025,5,50,0.3217391304347826,9.678179740905762,20.382217313351745,prompts.txt
155,Describe how earthquakes occur.,1,0.025,5,50,0.1826086956521739,12.8566312789917,10.825719818446897,prompts.txt
156,Describe the process of volcanic eruption.,1,0.025,5,50,0.25984251968503935,11.249791145324707,16.951427622633638,prompts.txt
157,Explain the rock cycle.,1,0.025,5,50,0.2440944881889764,13.197848320007324,15.814701545675806,prompts.txt
158,Describe the formation of clouds and precipitation.,1,0.025,5,50,0.225,6.225438594818115,14.032928308912467,prompts.txt
159,Explain the life cycle of a butterfly.,1,0.025,5,50,0.2047244094488189,13.947126388549805,12.972886353281233,prompts.txt
160,Describe the process of metamorphosis.,1,0.025,5,50,0.2734375,7.424505233764648,18.003204842899073,prompts.txt
161,Describe the process of germination.,1,0.025,5,50,0.4609375,5.442770004272461,31.59052925263422,prompts.txt
162,Explain how thunderstorms form.,1,0.025,5,50,0.3515625,9.23160457611084,23.66459001362205,prompts.txt
163,Explain the process of fossil formation.,1,0.025,5,50,0.3464566929133858,6.850327968597412,23.203421045901703,prompts.txt
164,Describe the process of cellular respiration.,1,0.025,5,50,0.1875,7.0566935539245605,11.775681155103797,prompts.txt
165,Describe the process of protein synthesis.,1,0.025,5,50,0.375,2.923745632171631,25.363005564838943,prompts.txt
166,Explain how DNA stores genetic information.,1,0.025,5,50,0.4921875,5.631086826324463,33.85508332092341,prompts.txt
167,Describe the structure and function of DNA.,1,0.025,5,50,0.2992125984251969,12.83012580871582,19.79324281502821,prompts.txt
168,Explain how the circulatory system works.,1,0.025,5,50,0.40625,11.274127006530762,27.627559633128136,prompts.txt
169,Describe the function of the respiratory system.,1,0.025,5,50,0.20588235294117646,10.661100387573242,11.701026756200555,prompts.txt
170,Explain how the nervous system controls the body.,1,0.025,5,50,0.2828282828282828,13.261180877685547,16.43144817088527,prompts.txt
171,Explain how the immune system protects the body.,1,0.025,5,50,0.28440366972477066,10.074529647827148,17.346707378656443,prompts.txt
172,Explain the process of digestion.,1,0.025,5,50,0.16161616161616163,7.81520938873291,8.706575377520993,prompts.txt
173,Describe the human digestive system.,1,0.025,5,50,0.15789473684210525,7.557706832885742,9.08840966745012,prompts.txt
174,Explain the process of water filtration.,1,0.025,5,50,0.7265625,2.673959732055664,50.839238833092345,prompts.txt
175,Describe how renewable energy reduces carbon emissions.,1,0.025,5,50,0.15151515151515152,6.603892803192139,8.062835978073968,prompts.txt
176,Explain how solar panels convert sunlight into electricity.,1,0.025,5,50,0.2463768115942029,9.166348457336426,11.778347447712425,prompts.txt
177,Explain how antibiotics fight bacterial infections.,1,0.025,5,50,0.2734375,5.762518882751465,18.003204842899073,prompts.txt
178,Explain how vaccines protect us from diseases.,1,0.025,5,50,0.2992125984251969,2.0327084064483643,19.79324281502821,prompts.txt
179,Explain how the human brain processes information.,1,0.025,5,50,0.4251968503937008,8.89299488067627,28.88705143069085,prompts.txt
180,Describe the life cycle of a star.,1,0.025,5,50,0.7890625,1.5089635848999023,55.36834696967073,prompts.txt
181,Explain the concept of quantum mechanics in simple terms.,1,0.025,5,50,0.578125,5.38176155090332,40.08260700871869,prompts.txt
182,Explain the concept of gravity in simple terms.,1,0.025,5,50,0.6171875,2.923217535018921,42.91329959408018,prompts.txt
183,Explain the concept of probability in everyday life.,1,0.025,5,50,0.20202020202020202,10.189586639404297,11.281532975309085,prompts.txt
184,Explain how blockchain technology works.,1,0.025,5,50,0.2524271844660194,8.838632583618164,14.783888383578693,prompts.txt
185,Explain the concept of artificial intelligence.,1,0.025,5,50,0.13385826771653545,9.307452201843262,7.857619006970998,prompts.txt
186,Explain the concept of machine learning.,1,0.025,5,50,0.21875,10.897263526916504,14.040235223392989,prompts.txt
187,Explain the theory of relativity in simple terms.,1,0.025,5,50,0.140625,8.522032737731934,8.378850052670009,prompts.txt
188,Explain how a computer processor works.,1,0.025,5,50,0.373015873015873,3.559936761856079,25.021423462138042,prompts.txt
189,Explain how the internet works.,1,0.025,5,50,0.4330708661417323,3.5369229316711426,29.455414469169767,prompts.txt
190,Explain how recycling helps the environment.,1,0.025,5,50,0.2358490566037736,11.903871536254883,13.904400948888812,prompts.txt
191,Explain the importance of biodiversity.,1,0.025,5,50,0.171875,11.872729301452637,10.6434041209592,prompts.txt
192,Explain how climate change affects ecosystems.,1,0.025,5,50,0.4375,4.496463775634766,29.892113701417326,prompts.txt
193,Explain the concept of renewable vs non-renewable resources.,1,0.025,5,50,0.21495327102803738,7.706732273101807,12.585380584520477,prompts.txt
194,Explain the concept of sustainable development.,1,0.025,5,50,0.24,14.72367000579834,13.771021227237494,prompts.txt
195,Explain the causes and effects of deforestation.,1,0.025,5,50,0.2079207920792079,9.081809997558594,11.774743302620216,prompts.txt
196,Explain the environmental impacts of plastic pollution.,1,0.025,5,50,0.22727272727272727,17.822071075439453,12.153639607580757,prompts.txt
197,Explain the effects of desertification.,1,0.025,5,50,0.21904761904761905,10.662386894226074,12.735929773829126,prompts.txt
198,Explain the effects of urbanization on the environment.,1,0.025,5,50,0.1796875,9.050209045410156,11.209542638031499,prompts.txt
199,Explain the causes and effects of air pollution.,1,0.025,5,50,0.22772277227722773,8.432538986206055,13.04941104850603,prompts.txt
200,What are the key principles of good leadership?,1,0.025,5,50,0.20930232558139536,17.359167098999023,7.7409227045122435,prompts.txt
201,What are the key elements of effective communication?,1,0.025,5,50,0.1796875,2.545147180557251,11.209542638031499,prompts.txt
202,What are the pros and cons of social media?,1,0.025,5,50,0.38016528925619836,6.13474702835083,25.023663308267707,prompts.txt
203,What are the pros and cons of space exploration?,1,0.025,5,50,0.23880597014925373,11.986572265625,11.209465821144537,prompts.txt
204,What are the benefits of teamwork?,1,0.025,5,50,0.7578125,1.9497663974761963,53.10379290138154,prompts.txt
205,What are the benefits and drawbacks of remote work?,1,0.025,5,50,0.5748031496062992,2.066220283508301,39.685949161790234,prompts.txt
206,What are the benefits of renewable energy?,1,0.025,5,50,0.40625,2.726489305496216,27.627559633128136,prompts.txt
207,What are the challenges facing renewable energy adoption?,1,0.025,5,50,0.28225806451612906,7.20576286315918,18.348794142523317,prompts.txt
208,What are the benefits of learning a second language?,1,0.025,5,50,0.2265625,6.5940446853637695,14.606373740465285,prompts.txt
209,What are the benefits of meditation?,1,0.025,5,50,0.1746031746031746,9.839028358459473,7.605692660537951,prompts.txt
210,What are the benefits of exercise for mental health?,1,0.025,5,50,0.2112676056338028,7.53408145904541,10.052965546915416,prompts.txt
211,What are the benefits of eating fruits and vegetables?,1,0.025,5,50,0.2975206611570248,3.0069401264190674,19.200821351719085,prompts.txt
212,What are the benefits of physical fitness?,1,0.025,5,50,0.275,4.754480361938477,17.541160386140586,prompts.txt
213,What are the key factors that contribute to happiness?,1,0.025,5,50,0.41732283464566927,3.0723652839660645,28.318688392211936,prompts.txt
214,What are the main causes of climate change?,1,0.025,5,50,0.18947368421052632,7.080475330352783,10.268001210211338,prompts.txt
215,What are the main causes of deforestation?,1,0.025,5,50,0.3828125,3.0998075008392334,25.92914408191124,prompts.txt
216,What are the main causes of economic inequality?,1,0.025,5,50,0.28846153846153844,9.345337867736816,17.209235628784377,prompts.txt
217,What are the main causes of global warming?,1,0.025,5,50,0.19402985074626866,8.159017562866211,8.86193371200432,prompts.txt
218,What are the impacts of plastic pollution?,1,0.025,5,50,0.2524271844660194,12.514836311340332,14.783888383578693,prompts.txt
219,What are the impacts of overfishing?,1,0.025,5,50,0.26804123711340205,9.458151817321777,15.3318133002854,prompts.txt
220,What are the impacts of urbanization?,1,0.025,5,50,0.35772357723577236,5.653955459594727,23.635446998207723,prompts.txt
221,What are the impacts of renewable energy adoption?,1,0.025,5,50,0.19444444444444445,11.212661743164062,6.51187825474021,prompts.txt
222,What are the consequences of misinformation?,1,0.025,5,50,0.22857142857142856,9.507201194763184,13.361006081747119,prompts.txt
223,What are the consequences of overpopulation?,1,0.025,5,50,0.3046875,2.1440722942352295,20.267758911188263,prompts.txt
224,What are the consequences of automation?,1,0.025,5,50,0.4921875,4.466317176818848,33.85508332092341,prompts.txt
225,What are the consequences of artificial intelligence misuse?,1,0.025,5,50,0.2833333333333333,2.4328453540802,18.12586573234527,prompts.txt
226,What are the consequences of inequality?,1,0.025,5,50,0.859375,2.926614999771118,60.46359362332141,prompts.txt
227,Explain the importance of critical thinking.,1,0.025,5,50,0.297029702970297,12.618773460388184,17.510748159106384,prompts.txt
228,Explain the concept of democracy.,1,0.025,5,50,0.26804123711340205,8.732449531555176,15.3318133002854,prompts.txt
229,Explain the concept of supply and demand in economics.,1,0.025,5,50,0.5,4.812685966491699,34.42122183799571,prompts.txt
230,Explain the concept of human rights.,1,0.025,5,50,0.2796610169491525,10.938362121582031,17.71867166326662,prompts.txt
231,Explain the concept of justice.,1,0.025,5,50,0.3984375,1.7894665002822876,27.061421116055836,prompts.txt
232,Explain the concept of freedom.,1,0.025,5,50,0.2283464566929134,8.605914115905762,14.677975468717976,prompts.txt
233,Explain the concept of sustainability.,1,0.025,5,50,0.2283464566929134,11.030644416809082,14.677975468717976,prompts.txt
234,Explain the importance of education.,1,0.025,5,50,0.24193548387096775,3.6065874099731445,15.472807599808064,prompts.txt
235,Explain the importance of history.,1,0.025,5,50,0.23622047244094488,11.62181282043457,15.246338507196892,prompts.txt
236,Explain the importance of ethics in science.,1,0.025,5,50,0.32967032967032966,8.073474884033203,18.615664636285814,prompts.txt
237,Explain the importance of cultural diversity.,1,0.025,5,50,0.234375,11.468059539794922,15.172512257537583,prompts.txt
238,Explain the importance of empathy.,1,0.025,5,50,0.23684210526315788,11.303936958312988,14.48746491544029,prompts.txt
