prompt_idx,prompt,model_seed,gamma,amplification,step_to_watermark,match_percent,perplexity,z_score,source_file
36,What are the main factors that influence climate?,1,0.025,4.5,50,0.2125,9.684587478637695,10.741723110591494,prompts.txt
37,Describe the human digestive system.,1,0.025,4.5,50,0.10526315789473684,9.491227149963379,5.48903950212334,prompts.txt
38,Write a story about a character overcoming their fears.,1,0.025,4.5,50,0.4881889763779528,3.520024299621582,33.43395573852217,prompts.txt
39,Explain the concept of supply and demand in economics.,1,0.025,4.5,50,0.26804123711340205,9.950286865234375,15.3318133002854,prompts.txt
40,What are the benefits of exercise for mental health?,1,0.025,4.5,50,0.16326530612244897,5.366056442260742,8.767059321519586,prompts.txt
41,Describe the process of photosynthesis in detail.,1,0.025,4.5,50,0.18110236220472442,13.745855331420898,11.267797237844487,prompts.txt
42,Write a poem about the changing seasons.,1,0.025,4.5,50,0.30327868852459017,3.142483711242676,19.687363095596105,prompts.txt
43,Explain how the human brain processes information.,1,0.025,4.5,50,0.23622047244094488,8.040157318115234,15.246338507196892,prompts.txt
44,What are the main challenges facing renewable energy adoption?,1,0.025,4.5,50,0.15151515151515152,10.516478538513184,8.062835978073968,prompts.txt
45,Describe the life cycle of a star.,1,0.025,4.5,50,0.5859375,1.7214659452438354,40.648745525790986,prompts.txt
46,Write a story about a character discovering a hidden talent.,1,0.025,4.5,50,0.36220472440944884,8.606151580810547,24.34014712285953,prompts.txt
47,Explain the concept of democracy and its principles.,1,0.025,4.5,50,0.18627450980392157,8.147579193115234,10.43262277178857,prompts.txt
48,What are the environmental impacts of plastic pollution?,1,0.025,4.5,50,0.24,13.334553718566895,13.771021227237494,prompts.txt
49,Describe the process of cellular respiration.,1,0.025,4.5,50,0.1875,7.0566935539245605,11.775681155103797,prompts.txt
50,Write a creative story about a parallel universe.,1,0.025,4.5,50,0.7421875,2.1834394931793213,51.971515867236945,prompts.txt
51,Explain how antibiotics work to fight bacterial infections.,1,0.025,4.5,50,0.2845528455284553,3.27956485748291,18.437670016317206,prompts.txt
52,What are the key factors that contribute to happiness?,1,0.025,4.5,50,0.30708661417322836,2.5482897758483887,20.36160585350713,prompts.txt
53,Describe the structure of an atom.,1,0.025,4.5,50,0.20202020202020202,9.107026100158691,11.281532975309085,prompts.txt
54,Write a story about a character learning a valuable life lesson.,1,0.025,4.5,50,0.36633663366336633,8.834219932556152,21.972085269706735,prompts.txt
55,Explain the concept of renewable vs non-renewable resources.,1,0.025,4.5,50,0.1968503937007874,6.29933500289917,12.404523314802317,prompts.txt
56,What are the main causes of deforestation?,1,0.025,4.5,50,0,30.324951171875,0,prompts.txt
57,Describe the process of protein synthesis.,1,0.025,4.5,50,0.24,10.533939361572266,13.771021227237494,prompts.txt
58,Write a poem about hope and resilience.,1,0.025,4.5,50,0.34146341463414637,7.684121131896973,22.480385446676497,prompts.txt
59,Explain how the immune system protects the body.,1,0.025,4.5,50,0.203125,15.088509559631348,12.907958189248392,prompts.txt
60,What are the benefits of learning a second language?,1,0.025,4.5,50,0.234375,5.103270530700684,15.172512257537583,prompts.txt
61,Describe the formation of clouds and precipitation.,1,0.025,4.5,50,0.10891089108910891,8.593265533447266,5.40140457319114,prompts.txt
62,Write a story about a character finding their true purpose.,1,0.025,4.5,50,0.2755905511811024,12.790800094604492,18.088153699591466,prompts.txt
63,Explain the concept of quantum mechanics in simple terms.,1,0.025,4.5,50,0.3828125,6.521553039550781,25.92914408191124,prompts.txt
64,What are the benefits of meditation for health?,1,0.025,4.5,50,0.3671875,2.2551708221435547,24.796867047766646,prompts.txt
65,Describe the process of photosynthesis using light and chlorophyll.,1,0.025,4.5,50,0.19387755102040816,14.117748260498047,10.708105665767464,prompts.txt
66,Write a poem about the night sky.,1,0.025,4.5,50,0.29133858267716534,45.711395263671875,19.224879776549297,prompts.txt
67,Explain how the circulatory system works.,1,0.025,4.5,50,0.16666666666666666,9.184196472167969,9.164218787376585,prompts.txt
68,What are the effects of global warming on ecosystems?,1,0.025,4.5,50,0.359375,3.037792444229126,24.230728530694346,prompts.txt
69,Describe the rock cycle.,1,0.025,4.5,50,0.17647058823529413,13.036274909973145,9.798420779582578,prompts.txt
70,Write a creative story about a talking tree.,1,0.025,4.5,50,0.359375,5.357944488525391,24.230728530694346,prompts.txt
71,Explain how blockchain technology works.,1,0.025,4.5,50,0.22522522522522523,8.74875545501709,13.511636968344494,prompts.txt
72,What are the advantages of teamwork?,1,0.025,4.5,50,0.59375,1.498299479484558,41.21488404286328,prompts.txt
73,Describe the process of fossil formation.,1,0.025,4.5,50,0.22727272727272727,18.407245635986328,12.153639607580757,prompts.txt
74,Write a story about a character lost in a dream world.,1,0.025,4.5,50,0.6141732283464567,2.4176549911499023,42.52776435418481,prompts.txt
75,Explain the concept of probability in everyday life.,1,0.025,4.5,50,0.1732283464566929,9.38690185546875,10.699434199365573,prompts.txt
76,What are the benefits of eating fruits and vegetables?,1,0.025,4.5,50,0.4453125,3.3203506469726562,30.458252218489623,prompts.txt
77,Describe how thunderstorms form.,1,0.025,4.5,50,0.25196850393700787,17.661758422851562,16.38306458415472,prompts.txt
78,Write a poem about love.,1,0.025,4.5,50,0.3858267716535433,2.41886568069458,26.045236238296276,prompts.txt
79,Explain how the nervous system controls the body.,1,0.025,4.5,50,0.13402061855670103,7.74693489074707,6.877366941697481,prompts.txt
80,What are the consequences of overfishing?,1,0.025,4.5,50,0.18811881188118812,8.918220520019531,10.500075556734402,prompts.txt
81,Describe the process of germination.,1,0.025,4.5,50,0.24107142857142858,16.996774673461914,14.64650629058502,prompts.txt
82,Write a story about a secret door to another world.,1,0.025,4.5,50,0.37,20.382633209228516,22.097685225102023,prompts.txt
83,Explain the concept of machine learning.,1,0.025,4.5,50,0.16,10.722084999084473,8.646920305474705,prompts.txt
84,What are the causes and effects of air pollution?,1,0.025,4.5,50,0.14705882352941177,8.066003799438477,6.446905790259125,prompts.txt
85,Describe how earthquakes occur.,1,0.025,4.5,50,0.19,10.400015830993652,10.56845815113575,prompts.txt
86,Write a creative story about a forgotten city.,1,0.025,4.5,50,0.5275590551181102,2.1469054222106934,36.27577093091674,prompts.txt
87,Explain how recycling helps the environment.,1,0.025,4.5,50,0.4609375,4.567501544952393,31.59052925263422,prompts.txt
88,What are the benefits of physical fitness?,1,0.025,4.5,50,0.16535433070866143,6.8506317138671875,10.131071160886657,prompts.txt
89,Describe the water filtration process.,1,0.025,4.5,50,0.22857142857142856,8.542675971984863,13.361006081747119,prompts.txt
90,Write a poem about courage.,1,0.025,4.5,50,0.21875,25.4006404876709,14.040235223392989,prompts.txt
91,Explain the concept of gravity in simple terms.,1,0.025,4.5,50,0.5078125,3.268476724624634,34.987360355068006,prompts.txt
92,What are the effects of desertification?,1,0.025,4.5,50,0.1956521739130435,9.489441871643066,7.413416985003204,prompts.txt
93,Describe the process of volcanic eruption.,1,0.025,4.5,50,0.28,10.8023681640625,16.33307168811889,prompts.txt
94,Write a story about an unlikely friendship.,1,0.025,4.5,50,0.5703125,1.869425892829895,39.51646849164639,prompts.txt
95,Explain how renewable energy reduces carbon emissions.,1,0.025,4.5,50,0.12727272727272726,6.3404316902160645,6.8704291862151665,prompts.txt
96,What are the impacts of urbanization?,1,0.025,4.5,50,0.3382352941176471,11.341904640197754,16.54446907620715,prompts.txt
97,Describe the function of the respiratory system.,1,0.025,4.5,50,0.1941747572815534,10.173399925231934,10.997193386717555,prompts.txt
98,Write a creative story about a cursed object.,1,0.025,4.5,50,0.5354330708661418,2.6728286743164062,36.844133969395656,prompts.txt
99,Explain the importance of critical thinking.,1,0.025,4.5,50,0.26732673267326734,11.411693572998047,15.598746540277661,prompts.txt
100,What are the pros and cons of space exploration?,1,0.025,4.5,50,0.22077922077922077,11.11985969543457,11.003722919172313,prompts.txt
101,Write a story about a cat who discovers a secret passage in the house.,1,0.025,4.5,50,0.41414141414141414,20.43240737915039,24.800060363696577,prompts.txt
102,Write a story about a child who finds a magical key.,1,0.025,4.5,50,0.30708661417322836,5.358229160308838,20.36160585350713,prompts.txt
103,Write a story about a prince who saves a princess from a dragon.,1,0.025,4.5,50,0.20588235294117646,11.814882278442383,11.701026756200555,prompts.txt
104,Write a story about a girl who can talk to animals.,1,0.025,4.5,50,0.33858267716535434,3.6634597778320312,22.63505800742279,prompts.txt
105,Write a story about a robot learning to feel emotions.,1,0.025,4.5,50,0.29357798165137616,13.411918640136719,17.960207197530238,prompts.txt
106,Write a story about a boy who travels to the center of the Earth.,1,0.025,4.5,50,0.29292929292929293,14.408194541931152,17.075187570332297,prompts.txt
107,Write a story about a character who wakes up in a parallel universe.,1,0.025,4.5,50,0.24489795918367346,8.006375312805176,13.943182906180596,prompts.txt
108,Write a story about a detective solving a mystery in a futuristic city.,1,0.025,4.5,50,0.35714285714285715,10.555819511413574,22.514464215279453,prompts.txt
109,Write a story about an alien visiting Earth for the first time.,1,0.025,4.5,50,0.4329896907216495,21.651193618774414,25.737285741624383,prompts.txt
110,Write a story about a magical library that grants wishes.,1,0.025,4.5,50,0.3779527559055118,9.525777816772461,25.476873199817362,prompts.txt
111,Write a story about a secret door to another world.,1,0.025,4.5,50,0.37,20.382633209228516,22.097685225102023,prompts.txt
112,Write a story about a character discovering a hidden talent.,1,0.025,4.5,50,0.36220472440944884,8.606151580810547,24.34014712285953,prompts.txt
113,Write a story about a character overcoming their fears.,1,0.025,4.5,50,0.4881889763779528,3.520024299621582,33.43395573852217,prompts.txt
114,Write a story about a character finding their true purpose.,1,0.025,4.5,50,0.2755905511811024,12.790800094604492,18.088153699591466,prompts.txt
115,Write a story about a cursed object that changes lives.,1,0.025,4.5,50,0.5669291338582677,1.726273536682129,39.11758612331132,prompts.txt
116,Write a story about an unlikely friendship between two very different beings.,1,0.025,4.5,50,0.3828125,1.4537878036499023,25.92914408191124,prompts.txt
117,Write a story about a talking tree in an enchanted forest.,1,0.025,4.5,50,0.546875,5.2419209480285645,37.818052940429496,prompts.txt
118,Write a story about a forgotten city lost under the ocean.,1,0.025,4.5,50,0.5118110236220472,2.33559250831604,35.139044853958914,prompts.txt
119,Write a story about a time traveler who accidentally changes history.,1,0.025,4.5,50,0.52,6.016609191894531,35.447686264951926,prompts.txt
120,Write a story about a dream that becomes reality.,1,0.025,4.5,50,0.2755905511811024,7.857815265655518,18.088153699591466,prompts.txt
121,Write a story about two characters meeting for the first time.,1,0.025,4.5,50,0.8828125,1.7499282360076904,62.162009174538305,prompts.txt
122,Write a story about a character learning a valuable life lesson.,1,0.025,4.5,50,0.36633663366336633,8.834219932556152,21.972085269706735,prompts.txt
123,Write a story about a hero who doesn’t want to be a hero.,1,0.025,4.5,50,0.4566929133858268,3.997784376144409,31.16050358460651,prompts.txt
124,Write a story about a thief who steals something magical.,1,0.025,4.5,50,0.30708661417322836,11.427184104919434,20.36160585350713,prompts.txt
125,Write a story about a kingdom where everyone can fly.,1,0.025,4.5,50,0.24,4.894689083099365,15.396469791847807,prompts.txt
126,Write a story about a witch who wants to be good.,1,0.025,4.5,50,0.1953125,1.5045925378799438,12.341819672176094,prompts.txt
127,Write a story about a knight who befriends a dragon.,1,0.025,4.5,50,0.2204724409448819,10.211268424987793,14.109612430239062,prompts.txt
128,Write a story about a musician whose songs control the weather.,1,0.025,4.5,50,0.2734375,12.143280029296875,18.003204842899073,prompts.txt
129,Write a story about a painter whose art comes to life.,1,0.025,4.5,50,0.31683168316831684,21.175180435180664,18.7854159049922,prompts.txt
130,Write a story about a scientist who accidentally creates life.,1,0.025,4.5,50,0.4330708661417323,8.138972282409668,29.455414469169767,prompts.txt
131,Write a story about a secret society hidden in plain sight.,1,0.025,4.5,50,0.4094488188976378,5.136363983154297,27.75032535373302,prompts.txt
132,Write a story about a city that only appears at night.,1,0.025,4.5,50,0.5354330708661418,2.513312816619873,36.844133969395656,prompts.txt
133,Write a story about a shapeshifter who loses control.,1,0.025,4.5,50,0.41732283464566927,4.335672855377197,28.318688392211936,prompts.txt
134,Write a story about a character who can stop time.,1,0.025,4.5,50,0.3671875,2.7630088329315186,24.796867047766646,prompts.txt
135,Write a story about a person who wakes up with no memory.,1,0.025,4.5,50,0.4015748031496063,3.018786907196045,27.181962315254108,prompts.txt
136,Write a story about a magical carnival that appears once a century.,1,0.025,4.5,50,0.504,3.1689419746398926,34.30190246648883,prompts.txt
137,Write a story about a lonely ghost searching for a friend.,1,0.025,4.5,50,0.1968503937007874,2.006659984588623,12.404523314802317,prompts.txt
138,Write a story about a mountain that moves once every hundred years.,1,0.025,4.5,50,0.36220472440944884,2.9330313205718994,24.34014712285953,prompts.txt
139,Write a story about a ship that sails through the sky.,1,0.025,4.5,50,0.25984251968503935,4.541816234588623,16.951427622633638,prompts.txt
140,Write a story about a cursed mirror.,1,0.025,4.5,50,0.3333333333333333,8.614346504211426,19.65014516812039,prompts.txt
141,Write a story about a prince who doesn’t want the throne.,1,0.025,4.5,50,0.36220472440944884,2.40944242477417,24.34014712285953,prompts.txt
142,Write a story about a magical garden hidden beneath the city.,1,0.025,4.5,50,0.5078125,5.030682563781738,34.987360355068006,prompts.txt
143,Write a story about a child who grows up with mythical creatures.,1,0.025,4.5,50,0.2524271844660194,11.77872371673584,14.783888383578693,prompts.txt
144,Write a story about a mysterious traveler who knows everyone’s secrets.,1,0.025,4.5,50,0.3228346456692913,2.208608627319336,21.498331930464957,prompts.txt
145,Write a story about a lighthouse keeper who guards more than ships.,1,0.025,4.5,50,0.4881889763779528,3.5634355545043945,33.43395573852217,prompts.txt
146,Write a story about a girl who inherits a haunted house.,1,0.025,4.5,50,0.53125,3.38720703125,36.6857759062849,prompts.txt
147,Write a story about a boy who becomes friends with the moon.,1,0.025,4.5,50,0.2992125984251969,4.3897199630737305,19.79324281502821,prompts.txt
148,Write a story about a magical festival that grants one wish per person.,1,0.025,4.5,50,0.3700787401574803,4.2716851234436035,24.908510161338448,prompts.txt
149,Write a story about a secret hidden in an ancient book.,1,0.025,4.5,50,0.4015748031496063,5.711260795593262,27.181962315254108,prompts.txt
150,Explain the concept of photosynthesis in simple terms.,1,0.025,4.5,50,0.13385826771653545,10.25386905670166,7.857619006970998,prompts.txt
151,Describe the process of photosynthesis in detail.,1,0.025,4.5,50,0.18110236220472442,13.745855331420898,11.267797237844487,prompts.txt
152,Describe the process of photosynthesis using light and chlorophyll.,1,0.025,4.5,50,0.19387755102040816,14.117748260498047,10.708105665767464,prompts.txt
153,Explain how the water cycle works.,1,0.025,4.5,50,0.1650485436893204,10.374161720275879,9.103845888286987,prompts.txt
154,Describe the formation of mountains.,1,0.025,4.5,50,0.234375,11.056835174560547,15.172512257537583,prompts.txt
155,Describe how earthquakes occur.,1,0.025,4.5,50,0.19,10.400015830993652,10.56845815113575,prompts.txt
156,Describe the process of volcanic eruption.,1,0.025,4.5,50,0.28,10.8023681640625,16.33307168811889,prompts.txt
157,Explain the rock cycle.,1,0.025,4.5,50,0.2578125,9.215692520141602,16.870927808754477,prompts.txt
158,Describe the formation of clouds and precipitation.,1,0.025,4.5,50,0.10891089108910891,8.593265533447266,5.40140457319114,prompts.txt
159,Explain the life cycle of a butterfly.,1,0.025,4.5,50,0.16535433070866143,12.359302520751953,10.131071160886657,prompts.txt
160,Describe the process of metamorphosis.,1,0.025,4.5,50,0.27,8.108322143554688,15.692559072898538,prompts.txt
161,Describe the process of germination.,1,0.025,4.5,50,0.24107142857142858,16.996774673461914,14.64650629058502,prompts.txt
162,Explain how thunderstorms form.,1,0.025,4.5,50,0.25196850393700787,11.733255386352539,16.38306458415472,prompts.txt
163,Explain the process of fossil formation.,1,0.025,4.5,50,0.3828125,9.38096809387207,25.92914408191124,prompts.txt
164,Describe the process of cellular respiration.,1,0.025,4.5,50,0.1875,7.0566935539245605,11.775681155103797,prompts.txt
165,Describe the process of protein synthesis.,1,0.025,4.5,50,0.24,10.533939361572266,13.771021227237494,prompts.txt
166,Explain how DNA stores genetic information.,1,0.025,4.5,50,0.296875,7.539439678192139,19.701620394115963,prompts.txt
167,Describe the structure and function of DNA.,1,0.025,4.5,50,0.2755905511811024,14.321590423583984,18.088153699591466,prompts.txt
168,Explain how the circulatory system works.,1,0.025,4.5,50,0.16666666666666666,9.184196472167969,9.164218787376585,prompts.txt
169,Describe the function of the respiratory system.,1,0.025,4.5,50,0.1941747572815534,10.173399925231934,10.997193386717555,prompts.txt
170,Explain how the nervous system controls the body.,1,0.025,4.5,50,0.13402061855670103,7.74693489074707,6.877366941697481,prompts.txt
171,Explain how the immune system protects the body.,1,0.025,4.5,50,0.203125,15.088509559631348,12.907958189248392,prompts.txt
172,Explain the process of digestion.,1,0.025,4.5,50,0.14960629921259844,8.613988876342773,8.994345083928827,prompts.txt
173,Describe the human digestive system.,1,0.025,4.5,50,0.10526315789473684,9.491227149963379,5.48903950212334,prompts.txt
174,Explain the process of water filtration.,1,0.025,4.5,50,0.47244094488188976,7.168669700622559,32.29722966156434,prompts.txt
175,Describe how renewable energy reduces carbon emissions.,1,0.025,4.5,50,0.16,7.992151737213135,9.667550799532345,prompts.txt
176,Explain how solar panels convert sunlight into electricity.,1,0.025,4.5,50,0.2549019607843137,9.330840110778809,14.872036717230515,prompts.txt
177,Explain how antibiotics fight bacterial infections.,1,0.025,4.5,50,0.3228346456692913,3.05564022064209,21.498331930464957,prompts.txt
178,Explain how vaccines protect us from diseases.,1,0.025,4.5,50,0.28125,4.032927513122559,18.56934335997137,prompts.txt
179,Explain how the human brain processes information.,1,0.025,4.5,50,0.23622047244094488,8.040157318115234,15.246338507196892,prompts.txt
180,Describe the life cycle of a star.,1,0.025,4.5,50,0.5859375,1.7214659452438354,40.648745525790986,prompts.txt
181,Explain the concept of quantum mechanics in simple terms.,1,0.025,4.5,50,0.3828125,6.521553039550781,25.92914408191124,prompts.txt
182,Explain the concept of gravity in simple terms.,1,0.025,4.5,50,0.5078125,3.268476724624634,34.987360355068006,prompts.txt
183,Explain the concept of probability in everyday life.,1,0.025,4.5,50,0.1732283464566929,9.38690185546875,10.699434199365573,prompts.txt
184,Explain how blockchain technology works.,1,0.025,4.5,50,0.22522522522522523,8.74875545501709,13.511636968344494,prompts.txt
185,Explain the concept of artificial intelligence.,1,0.025,4.5,50,0.12598425196850394,9.463249206542969,7.289255968492083,prompts.txt
186,Explain the concept of machine learning.,1,0.025,4.5,50,0.16,10.722084999084473,8.646920305474705,prompts.txt
187,Explain the theory of relativity in simple terms.,1,0.025,4.5,50,0.14432989690721648,7.304588317871094,7.527708969281167,prompts.txt
188,Explain how a computer processor works.,1,0.025,4.5,50,0.5275590551181102,2.7839086055755615,36.27577093091674,prompts.txt
189,Explain how the internet works.,1,0.025,4.5,50,0.25,9.18626594543457,16.30478929168218,prompts.txt
190,Explain how recycling helps the environment.,1,0.025,4.5,50,0.4609375,4.567501544952393,31.59052925263422,prompts.txt
191,Explain the importance of biodiversity.,1,0.025,4.5,50,0.11926605504587157,10.071993827819824,6.303710638928205,prompts.txt
192,Explain how climate change affects ecosystems.,1,0.025,4.5,50,0.16822429906542055,10.226483345031738,9.489346000382598,prompts.txt
193,Explain the concept of renewable vs non-renewable resources.,1,0.025,4.5,50,0.1968503937007874,6.29933500289917,12.404523314802317,prompts.txt
194,Explain the concept of sustainable development.,1,0.025,4.5,50,0.23529411764705882,11.410003662109375,13.60363273281853,prompts.txt
195,Explain the causes and effects of deforestation.,1,0.025,4.5,50,0.18840579710144928,10.240220069885254,8.694001143892478,prompts.txt
196,Explain the environmental impacts of plastic pollution.,1,0.025,4.5,50,0.21782178217821782,17.448566436767578,12.412077175563123,prompts.txt
197,Explain the effects of desertification.,1,0.025,4.5,50,0.2222222222222222,10.08692455291748,13.12790464399709,prompts.txt
198,Explain the effects of urbanization on the environment.,1,0.025,4.5,50,0.1414141414141414,10.137165069580078,7.419096578626946,prompts.txt
199,Explain the causes and effects of air pollution.,1,0.025,4.5,50,0.16521739130434782,8.003032684326172,9.631157631583791,prompts.txt
200,What are the key principles of good leadership?,1,0.025,4.5,50,0.12,22.664548873901367,3.0424349222966556,prompts.txt
201,What are the key elements of effective communication?,1,0.025,4.5,50,0.21875,3.7823948860168457,14.040235223392989,prompts.txt
202,What are the pros and cons of social media?,1,0.025,4.5,50,0.19,7.345693588256836,10.56845815113575,prompts.txt
203,What are the pros and cons of space exploration?,1,0.025,4.5,50,0.22077922077922077,11.11985969543457,11.003722919172313,prompts.txt
204,What are the benefits of teamwork?,1,0.025,4.5,50,0.15384615384615385,13.91795825958252,5.153846153846154,prompts.txt
205,What are the benefits and drawbacks of remote work?,1,0.025,4.5,50,0.5703125,2.08428955078125,39.51646849164639,prompts.txt
206,What are the benefits of renewable energy?,1,0.025,4.5,50,0.21428571428571427,8.099825859069824,12.002136561932716,prompts.txt
207,What are the challenges facing renewable energy adoption?,1,0.025,4.5,50,0.22448979591836735,16.17502212524414,12.649152010015342,prompts.txt
208,What are the benefits of learning a second language?,1,0.025,4.5,50,0.234375,5.103270530700684,15.172512257537583,prompts.txt
209,What are the benefits of meditation?,1,0.025,4.5,50,0.13861386138613863,7.54038143157959,7.313406192019863,prompts.txt
210,What are the benefits of exercise for mental health?,1,0.025,4.5,50,0.16326530612244897,5.366056442260742,8.767059321519586,prompts.txt
211,What are the benefits of eating fruits and vegetables?,1,0.025,4.5,50,0.4453125,3.3203506469726562,30.458252218489623,prompts.txt
212,What are the benefits of physical fitness?,1,0.025,4.5,50,0.16535433070866143,6.8506317138671875,10.131071160886657,prompts.txt
213,What are the key factors that contribute to happiness?,1,0.025,4.5,50,0.30708661417322836,2.5482897758483887,20.36160585350713,prompts.txt
214,What are the main causes of climate change?,1,0.025,4.5,50,0.17894736842105263,7.027712821960449,9.610849132757812,prompts.txt
215,What are the main causes of deforestation?,1,0.025,4.5,50,0,30.324951171875,0,prompts.txt
216,What are the main causes of economic inequality?,1,0.025,4.5,50,0.23622047244094488,8.593892097473145,15.246338507196892,prompts.txt
217,What are the main causes of global warming?,1,0.025,4.5,50,0.22448979591836735,9.87488842010498,12.649152010015342,prompts.txt
218,What are the impacts of plastic pollution?,1,0.025,4.5,50,0.24752475247524752,13.590963363647461,14.324078794391845,prompts.txt
219,What are the impacts of overfishing?,1,0.025,4.5,50,0.20388349514563106,9.130714416503906,11.628309219527745,prompts.txt
220,What are the impacts of urbanization?,1,0.025,4.5,50,0.3382352941176471,11.341904640197754,16.54446907620715,prompts.txt
221,What are the impacts of renewable energy adoption?,1,0.025,4.5,50,0.2571428571428571,12.955854415893555,8.79664438186246,prompts.txt
222,What are the consequences of misinformation?,1,0.025,4.5,50,0.23711340206185566,10.177040100097656,13.380787217534342,prompts.txt
223,What are the consequences of overpopulation?,1,0.025,4.5,50,0.2204724409448819,3.9467623233795166,14.109612430239062,prompts.txt
224,What are the consequences of automation?,1,0.025,4.5,50,0.3779527559055118,3.4843192100524902,25.476873199817362,prompts.txt
225,What are the consequences of artificial intelligence misuse?,1,0.025,4.5,50,0.171875,6.930873394012451,10.6434041209592,prompts.txt
226,What are the consequences of inequality?,1,0.025,4.5,50,0.23300970873786409,7.597479820251465,13.521656717958313,prompts.txt
227,Explain the importance of critical thinking.,1,0.025,4.5,50,0.26732673267326734,11.411693572998047,15.598746540277661,prompts.txt
228,Explain the concept of democracy.,1,0.025,4.5,50,0.22772277227722773,8.142495155334473,13.04941104850603,prompts.txt
229,Explain the concept of supply and demand in economics.,1,0.025,4.5,50,0.26804123711340205,9.950286865234375,15.3318133002854,prompts.txt
230,Explain the concept of human rights.,1,0.025,4.5,50,0.2578125,5.932676315307617,16.870927808754477,prompts.txt
